Emotion,Text
anger,kumah pernahnya naik angkot dari cihampelas trs turun kan 2rb aja ya manalagi aku pake seragam mah murah tpi akuteh ngasih 5rb da lagi bageur eh si mamang na kalah ngomong belegug budak teh kalah mere loba anjing pisan euy geus dibere teh di baso bujangan
fear,ayeuna mah sarieun pisan rek nakal teh tos cararaket nu ghoibna
sadness,kadang mah ngerasa tos kuat gusti pasrah we lah kumaha ge tos aya nu ngatur mugia tiasa iklas we ayeuna mah
sadness,hapunten ya alloh abdi kapaksa ku teu wasa ningal istri sareng pun anak astagpirullohaladim
sadness,ka lembur jam sakieu udud jeung cikopi bari ngahuleng jero sok asa jauh panineungan inget ras inget ka kolot ka dulur2 inget ka babaturan2 jol curambay mata aya nu ngalaman siga kieu
anger,pelatih geus wani manajemen ngejedog laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh di caffe ngudud bari cing calengir bagong
anger,aing ningali ig na beuki aral ajig ka jelema eta siga nu ngahajakeun
fear,hampuraaa teh tong galak galak ni sararieun
anger,paduli lah aing mah mantan pdkt an sia ges kolot sagede kmh ge wani aing mah di galey ku aing masing badag ge anjing
anger,mah salah ngotot deuihan boa lieur jelema teh tinu cara ngaperlakukeun awewe siga kitu ge katingali eta mental si bencong lemah
fear,mah sarieun pisan rek nakal teh tos cararaket nu ghoibna ayeuna
anger,songong karek kelas 10 can ngasaan di doded ku aing mun sia lain baturan si eta geus di leyek ku aing mah
fear,meunang sih tapi anggeur asa hariwang ningali maen mah jongjons
anger,kadieu ku aing anying meni bleber congorna bgst
sadness,kabiasaan persib dicurangin teh da hate nyeri cai soca teu kabendung badan teu enak teu damang ya allah ngan gara2 wasit
sadness,aslina om sbaari dihuapan ku nu janten indung duh nyeredet kieu om
joy,nuhun ieu abi seserian wkwkw
joy,eh heueuh aing karek ngeuh hahahaha bangga aing ka anakna pa martin hahahahahahaha bangsat aing seuseurian ieu
anger,teu gableg beunget sia mah nying beunget kos katel burik oge bangga cuih tah 
anger,lah wkwk sia teh saha anjing pisan antil tumorow antil tumorow babi
sadness,repeh sanajan ripuh kudu bisa ngabelengeh sanajan hate hayang leweh hirup kadang bisa di tebak jalan cerita na
sadness,sok haneueul kecengan geus ku baturteh
fear,gandeng eta sora lagu keeng kieu atu lah
joy,wkwkwkwkwk kumaha sia we minyak ikan aing babarakatakan kieu
anger,naon aisia goblog gelo pisan sing bener atuh bagong teh eeuh anying kehed siamah ku aing rek diduruk eta heuncet maneh belegug pisan jd jelema teh koplok 
joy,kami fokeus di afc hahahahaha ngeunah seuri kieu padahal geus make jurus undur2 dan jurus nyali nyali alasan 
sadness,deudeuh anaking jimat awaking keun nu atos janten buktos nu lepat sing bisa tobat mun jauh atuh ulah loba ngeluh ibadahan ku kasaean
joy,aslina apal apal acan kajadian naon wae pas ningali tl loba nu nga gerung meuni bahagia kieu aing oe
sadness,clak cai soca teu acan dikersakeun kanggo paturai tineung clak cai soca 
fear,waraas jeung bulan puasa keueung ayeuna kudu sagala munfarid
joy,bungah mun geus ningalian ieu teh
joy,bagja bungah mun boga pasangan nu bisa ngabungahkeun kana hate nyumangetan kana hirup jeung ngarti kana kaayaan nu keur d lakonan
fear,urang kudu kumaha atuh kang asa kareueung ieu teh
sadness,nungguan 4 taun ujungna kieu saredih kieu gusti kalian mun dikieukeun bakal sedih moal euy 
sadness,subhanalloh nya asa saredih ningali foto2 dulu barageur keneh 
anger,ngajedog diimah ulah kaluar sia beunget
fear,duh asa melang gini kl jam sgini suara ayam sama anjing nyaut
anger,naon isuk keneh atuh anjng naon geus nyiar pinapsueun
anger,kajeun paeh ku urang jawa dari pada d remhkeun mah moal ingkah pisan aing makh centang ku aing
anger,eta si kehed abu janda teh ning urg sunda teu rido aing aya urg sunda nu kitu patut najis 
sadness,atuh abdi ngan tiasa tarik ambekan mikir perkawis anu positip wae tacan keneh sanggem kaayaan sepertos ieu anu midamel ayeuna abdi gelisah sarta hanjelu sadaya barobah kaayaan hiji teu aya jalmi anu tiasa teurang kaayaan kuring
sadness,hate nu paheut dijieun raheut omongan peureus nyieun leuleus teu kuat nahan kanyeri waktuna sadar diri
sadness,tengah jemplang jempeling jol seak hate cing seredet sedih nu pgh tea asa hayang cerik asa hayang ngajerit maratan langit ngoceak maratan jagat bakt ku sedh na ieu hate anu pgh mimitinw kmha jol peuting
anger,dititah di imah ngajedog hese anying
sadness,ya allah syan meuni tega ka urang dinyenyeri wae aing ku awewe untung we berpaling ka lalaki ge
joy,alhamdulillah baca status na tambih da seuri wae ngabarakatak hahaahah
anger,tolol anj goblog pisan aing percaya aja deuih bngst kesel aing 
sadness,sedih kisah wafatnya nabi muhammad saw
sadness,teuing har aing mah sedih ka maneh duaan awalna tapi teu nanaon sugan jodoh maneh leuwih baik tetap semangat nya ngan plis aing teh galike pisan pas si alika ngabaran ngan saukur ngomong aing hamil plis eta nyeredet pisan engke
joy,nukasep jeung nugeulis alhamdulillah sudah mualaf ngiring bungah tur bagja 
anger,balikinlah duitnya bangsat emangni urang denger dia kerja dan dia lagi ada masalah pas ditanya ke keluarganya ga kerja anjir aing kesel sumpah
sadness,gara gara soal jadi sararedih kieu ajig teh
anger,nyinyir terus nu baleg goblog babangus teh 
fear,asup angin kieu mh sieun bawaana ge ti tadi mikirna ka corona kieu ajg
anger,biasana nu hese bebel teu daek cicing di imah teh rata lalaki siga nu kuat wae eta imun lamun geus geuring weh minta tulungan na ka awewe cing athu para lalaki ngajedok di imah ulah bikin ripuh 
fear,pisan sin bakat ku sieun urang ka tukang lumpat es
joy,tiap malem dia nelponin aku ke esia yg 375ribu aku sok babarakatakan ngadenge si eta ngocoblak itu yang namanya di sekil huft
joy,mulai ajig pikaserieun ieu
sadness,bari jeung teu ngarti naha teu puguh2 cimata ngeclak kana pipi inget indung bapa nu tos beda alam ya allah gusti ditempatkeun disorga
joy,tong nepi diekspor kade kang alhamdulillah hade pisan kabarna 
sadness,sabenerna masarakat kudu bisa nyokot pelajaran ku aya bencana alam samodel longsor jeung banjir teh naha bumi urang meuni tega kitu nganiaya ka manusa lamun diregepan ku urang bongan kalakuan manusa sorangan anu tiheula nganiaya alam
joy,assalamuallaikum sampurasun alhamdulillah meuni bingah ningal kang dedi turun ngarajia miras
anger,yg salah bkn pemaen fix manajemen bisaca soal pemaen nya kitu skill roggomah butuh ewwuh andelkeneun komo deui er8 ngandelkeun paadu awak da eweuh skillan masa aktif habis
sadness,duuh meni nyeredet kana hate periiih pisan gustiiii
joy,bagja boga kalian brooooo
anger,anjing pisan jaket aing turun harga 
fear,ngeri oge ngadenge lengser wengi
anger,babangus teh meuni ngeunah pisan eta si mamang ge ka kepret ku sutet modyar engke
anger,aranjing teh pamaen persisam pantesna maen ftv geuralah loba ekting
sadness,ningali pm simamah dibbm langsung ngeclak cai panon kieu gusti hampura mah aa sok teu nurut sok nyieun hate mamah kecewa 
fear,lain urang percaya urang mah sien maneh nyaman jeng nulain
sadness,hate peurih asa raheut di turih manah asa ka panah urg ingkah lain nyaah hampura geus cape euy
fear,wengi lur asa hariwang jeung rada galau yeuh nempo komposisi pemaen asing persib tong nepi meuli ucing di jero karung 
fear,udahlah jangan di jajadi keun beki keueung abi
fear,eleuh jalanan bandung mun malem kieu meuni keeung pisan mana abis dr ngelayat lg hieee
anger,otak nu nu digawe di bang belegug bisa nangkep caritaan jokowi jadi jawabna kaharti
sadness,teukaop rek live tweet ti lokasi imah almarhum teu kuat nyurucud wae cipanon mang ayi urg sedih kunu sejen asa teu kieu2 teuing 
sadness,teu wasa ninggal org nu dipikanyaah nangis perih hate teh 
anger,ka laut ngajedog sia teh di imah lain ka mol ngajakan anak maneh arulin atawa sia teu sieun sih kajeun tapi ngarugikeun batur kehed anak aing di gugu eh anak sia kalah diabur
sadness,miris nu ngomen resep kana berita ieu ge saruana miris iman 
joy,haduh alhamdulillah meuni nikmat pisan geningnya curhat teh
sadness,ka pabrik aduh karunya kiyeu cs abi kabanjiran modol ge kedah
sadness,ah hanjakal cicing di bandung ari kieu carana mah
anger,yeeeh nya budak teh teu beunang pisan dibejaan heup heula geura uulinan na peperiheun kalah gering sateh nu balangsak teh lain sia hungkul bebel engke nepaan batur engke nyusahkeun sarerea kehed teh
joy,paling nikmat teh lamun saharian geus cape balik ka imah mandi gogoleran sabari jendela dibukakeun duuh nuhun gusti
fear,maneh pernah ngadegdeg sieun isukan kumaha aing kitu unggal peuting
anger,isuk si anjg mah te gableg kaera ges puguh teh puasa kalakah nyien piomongen goblog pisan
joy,rarasaan asa atoh pa agul nilai jeng batur teh hahah
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu ngarti pisan cik tingali goblog ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing di imah kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
sadness,ngaj rit maratan langit ngoc ak maratan jagat duuh gusti ieu raga teu daya teu upaya mung tiasa sumerah ka anjeun 
anger,tong abong lancek aing letik wanieun di adu jeung sia mah deleh siah ngusik kali deui di leyek ku aing
anger,sibagong ngabangus tikamari
joy,kirang naon deui gusti allah mah nembe oge dua bulan ka garut damel di jakarta atos dipangmasihan keun jalan ngarah tiasa uih langkung gampil hatur nuhun gusti
joy,aslina ngeunah seuri ieu ge nuhun hiburan tadi na mah deuk ngajak ribut tatangga teu jadi gara2 geus ngeunah seuri
anger,demi na oge nyieun aral ieu maen goblog setan bagong
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman ai geus diusapan ku si mamski teh nu asalna biasa jadi sok saredih aing ka kamar loba kenangan eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik deui di kamar di kamar
joy,meuni bungah ari si mamah masak iwung mah euyyy hujan hujan taliris nyuruput cai iwung hahahah
anger,ka batur sia boga kalakuan goreng acan aya babales na nya ka sia sok dagoan siah karma ayeuna salamet tapi jaga sia pasti boga turunan
joy,mantepna mah kieu bray barudak saling ngartikeun ngeunah seuri jeung bebas ngan didieu tempatna
sadness,raheut tapi teu geutihan nyeuri tapi teu katinggali hate
joy,ngupingkeun bocah ngawadul meuni cicirikikan sareuri meuni bungah kapungkur janten ingeut masa alit
sadness,ripuh ka imah sakabehna teu awak teu pikiran teu hate teu aya nu beres da nyeri hayang uwih hungkul nu d jabar cicing diditu
joy,sumping ka majalengka passer bingah ningal na tiasa ka pendak sanajan sakedap di pangkas rambut
anger,teu ninggali dulur di galey ku aing gera
sadness,slina mangkoms clak ci panon teu bisa d tahan
sadness,abi hungkul nu ngarasa karunya meuni polos pak
sadness,cai soca ngeclak mun emut kana dosa rumasa raga lamokot dosa ngungudag dunya taya reureuhna teu kabayang kumaha engke di alam baka
joy,bingah gaduh president keren and gubernur
anger,sok geura lamun ngomongkeun aing teh ulah ditukangeun aing laahh diharepeun komuk aing wee ambeh langsung didagor kuaing 
sadness,sing karunya kanu dilembur mun arurang benang virus saha nu bertani
sadness,tiba tiba kepikiran aponi terus sedih cirambayan ajaa
sadness,aing mah ditinggalkeun ku indung bapa sia mah anjing nyeredet kanu manah ya allah cing ageung milik na neng
anger,sieta beungeut body shamingeun
anger,asa kudu tunggal teunggeul gobelog da sarua kabeh oge jengkel ninggali persib maen siga kitu patut
sadness,sakapeung cumarita ka mantena ge bisa ngalengitkeun kapusing ttp we ngabagel na hate piambekeun piceurikeun hanjelu malah sakapeung mah sok ngarasa putus asa
fear,murinding euy smoga msh panggih jeung ramadhan taun hareup
sadness,td saya nonton jeung abah saya sedih ningali persib butut jiga kieu 65 tahun beliau bersama persib jd bobotoh tega ningalina
sadness,karunya nu jomblo aweuh tinggalieun di jalan lekas membaik bandung
anger,ah tah aing kurus tahh org bilang gendut bodo amat da aing ngerasanya kurus muak aing liat tl isinya cewe kurus badan tulang semua bilang aku gendut ya gendut gendut huntu sia tah gendut caper pisan si goblog
sadness,ikhlas tapi masih teu wasa ningal fotona wilujeng bageur mugia sing ditempatkeun dina tempat anu
joy,masing duit teu cur cor ge ari boga kebebasan mah pan bagja
anger,someah anjing someah nyien aing kehel isuk apa iye tukang bubur ku aing kadek
anger,unggal poe sender awewe tp sender na teu bisa ngahargaan perasaan kabogoh si lalaki make bahasa kita rutin hs dan kissing juga goblog bapa sia solat tahajud ajgg
fear,min punten betul serawan ini kah kota bandung dapet dari grup wa mohon klarifikasi nya haturnuhun meni asa kareueung kieu 
joy,sayur asem sambal terasi ikan asin nikmat gusti
sadness,dina amparan sajadah abdi sumerah pasrah
sadness,osok hayang cerik ningal kondisi batur beut kieu kieu teing
sadness,ku tirisna oge tos teu walakaya teu sareng banjirna ka dulur di lembur ka baraya di kota hujan iyeu janten berkah panyinglar si korona
sadness,ieu kuring naha janten hanjelu gara gara parantos teu aya fabregas deui di chelsea
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu di imah ngarti cik tingali goblog ku saria tong ngarasa masi muda padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
anger,sok geura lamun ngomongkeun aing teh ditukangeun aing laahh diharepeun komuk aing wee ambeh langsung didagor kuaing
fear,jadi males muka twitter teh unggal muka twitter pasti weh berita tentang corona terus jadi sieun sorangan weh tungtungna mah ayeuna
fear,aslina mah serem urang engke ningali bingkai berita ya alloh tong kiamat atuh urang ge can kawin yeuh kumaha budak cucu urang
sadness,yuhu mang mah asa nalangsa naha bet babeh kudu tipayun dipanggil ku gusti allah
anger,punteun bagong beunget sia twiterable nying nuhun hehe
sadness,hayang cerik ningal kondisi batur beut kieu kieu teing
joy,duhh gusti kuat aink seuseurian bae ti keur tadi wkwk
joy,ningali senyum maneh oge urang mah bungah komo deui lamun eta senyum ka urang
sadness,reii nyurucud cipanon mun inget jasa kanu jd indung jeung bapak hapunten abdi acan tiasa mulang tarima mung saukur doa jeung doa
anger,yaudah paeh aja goblog ribet hirup teh ah
joy,alahbatan sagala boga bagja boga budak rsepna
anger,goblog ajigg pemain loyal si mas mah teu ngahargaan di eureunkeun
joy,slina mang ngeunah seuri ieu mah lah
fear,asa takut kieu euy beli buah import pdhal secara penampakan mah yg paling menggiurkan
anger,teuing jelema teh lieur kieu wa gara2 persekutuan corona teuing pageto lamun manehna masih keneh isuk aya obroleun tsunami2 urg gedig weh tuman
fear,tutup weh lah pak karagok palaur pisan soalna ieu mah
fear,tapi yeuh aing na ngaderegdeg sieun ih 
fear,kolot kieu ngadenge iklan nightmare side di ardan make aplikasi android masih keneh keueung ih
joy,asa sumbringah kieu hate teh
fear,asa muriding padahal beurang
anger,bismillah gua tu heran yang fakboi temen yang di katain gua si bangsad goblog mun teu terima sok atuh ribut jeung aing tolol astagfirullah istifar 
sadness,sarap sia lain nga jedog di imah malah nararongki rujit aing nempona ge di bejaan alus malah nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing
joy,ti abdi resep acara iye like na mana orang kapungkur sunda
sadness,naha nya lagu alm glenn fredly sedih tak berujung meuni nyesek
joy,ku ningal foto na wae oge ntos bingah komolamun ningal bingah na nteu katalungan meren
joy,sampurasun kumaha damaaaaaang seru pisan yeuh jigana nya da urang oge bungah kacida ningalina ngan sakali kadieu tapina teh meni rame pisan
sadness,gusti pasihan kasehatan nu ajeg ka istri nu dipikanyaah ku abdi nie asa wasa ninggal na ge udur deui
joy,abdi tiasa diajar tina komentar2 nu aya di website fersib teh meuni bungah pisan hate abdi
anger,anjir bgt mnh bighit hayang digaplok ku urg naha te mere nyaho tiheula pan aing jantungan dek sare teh mnh mah eweuh gawe anjir
sadness,tong sare wae atuh coba weh yoga atawa zumba di imah sugan weh cageur duh balik ka imah enak euy urang ka lockdown di malang meuni sedih didieu
sadness,ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo anjeun nu salila ieu dipika deudeuh nuhun
fear,rewas dayyyy tetep we muringkak sok denger ge
joy,aallah bungah kacida mereun eta si jk hate na bisa collab jeung charlie puth nu didieu ge bungah komo nu diditu wkwkw
sadness,minggu nepi ka teu bisa balikna 1 banjir masih tinggi daerah sapan arah majalaya kumaha ieu karunya anu d imah
anger,gokar punteun buat yg masih pd nongkrong yg masih jalan2 gajelas punteun ieu mah ari sia goblog2 teuing sih sia terpapar korona di luar nu di imah ge beunang cik karunya ka diri sorangan teh gobloggg cicing heula saminggu mah dripda cicing di r isolasi teu kaluar2 sateh 
