Emotion,Text
anger,tong melak cangkeng wae maneh teh sopan
joy,bagja boga babaturan teh di sms di bbm sadayana sama milih no 3 bisa kitu nya padahal teu janjian
anger,mikir atuh anjing jang bobotoh luar bandung oge jauh jauh hyg nyaksikeun macth ieuge ku brdk bandung keneh di batikeunna sakitu mun saria away menta tulung tiketna kasaha urg selaku bobotoh nu di bandung ge kecewa kieumah anjeng lah
fear,mah ayeuna sarieun pisan rek nakal teh tos cararaket nu ghoibna
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba kenangan di kamar eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik di kamar
anger,tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu di imah ngarti pisan cik tingali ku saria tong ngarasa masi muda sehat padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing kehed teh kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
joy,ngilu bungah aslina persib mah moodbuster pisannn keun da mahal ngahaja2 neang kabungah teh lupakan sejenak cicilan motor ka adira cicilan hape ka homkridit serta bank emok yang selalu menanti
joy,ka garut kirang naon deui gusti allah mah oge dua bulan nembe damel di jakarta atos dipangmasihan keun jalan ngarah tiasa uih langkung gampil hatur nuhun gusti
sadness,sok sedih nyurucud cai panon ningali awewe anu jadi ibu ibu digarawe bari dinu beus teh sarare deui nunutan isuk keneh geus ningalkeun budak nu kudu na di urus di mandian di huapan
joy,teu kuat nyeuri kulit beuteung babarakatakan mana keneh aing di tempat gawe
anger,sia ngomong kitu sakali didagor siah sirahna ku aing getih dibales getih tapi mun maneh ngarahetkeun manah orang sunda tepi kamana ge ku aing diteang moal bisa tenang
fear,mun tadi ningal laga sore jeng peuting asa melang keok telak pemain na berenergi tinggi batur mah kamari
anger,ari sia gelo atasicoronadgsyariah emang virus paeh ku syariah kehed 
sadness,nah kitu meni sedih ongkoh mahasiswa tapi mikirna kitu
fear,nyak matak sieun gung hoyong dateng sieun da naon ka zona merah
fear,heuh tadi rada ngadegdeg pas nu di tangkal cau serem ey
fear,ari meser masker di mana min istri perawat gigi stok di rs terbas hariwang min
anger,teu daek cicing pisan sia anying
joy,mici mincot td aku bikin es nata de coco biji selasih nikmat pisan cot alhmdulilah menu anak kos aja
joy,heppybesdey ari aing nuhun gusti atos dipasihan umur panjang kanggo abdi
anger,anying jangar boga duit pisan lieur hayang mabok meuli ah
joy,tos cekap bagja boga boga baturan siga maraneh ge teu menta nu lewih deui sahabat mh lewih ti sagala2na
sadness,ti jeung tadi isuk2 hate geunah hayang kamari ngajerit ti ayena mah ka harepna hayang seri cik tarik mangkukna
fear,meuni asa hariwang uwih we heula atuh di bumi
fear,nu maot kinten kinten ieu hari demi hari kareueung
fear,unggal poe asa keueung milampah hirup teh gening culang cileung sorangan asa weuh batur padahal kuring panggih
anger,loba omong da puguh ngararasakeun panas lieur jng awak paregel tos puhrip di ubaran ku istigfar weh bari diuk alhamdulillah ngantri ti jam 8 di panggil pas pemeriksaan jam 10 langkung anu cageur wae aral nungguan 2 jam mah komo aing tp nanaon ngala supaya weh
joy,alhmdllah bres lari pgi asa ku bingah ningal grbang situ buleud teu d segel almdllah nuhunpakpolisi
sadness,ku alesan hayang mandiri kapopohokeun ku ieu diri ku alesan geus gede anjeun mindeng raheut na hate ema hampura 
fear,ayeuna mah sarieun pisan rek nakal teh cararaket nu ghoibna
anger,yg salah bkn pemaen fix manajemen bisaca soal pemaen nya kitu skill roggomah butuh ewwuh andelkeneun komo deui er8 ngandelkeun paadu awak da eweuh skillan masa aktif habis
joy,allhamdulillah hatur nuhun the nya teh miadasmawati meuni bungah kawiwirang lgsg di waler ku teteh hehe
anger,otak nu nu digawe di bang belegug bisa nangkep caritaan jokowi jadi jawabna kaharti
anger,yeeeh nya budak teh teu beunang pisan dibejaan geus heup heula geura uulinan na peperiheun engke kalah gering sateh nu balangsak teh lain sia hungkul bebel nepaan batur engke nyusahkeun sarerea kehed teh 
anger,sing maca kana kaayaan atuh kehed 
fear,peuting tadi kuring ngimpi ngeunaan aki kuring deui tapi waktosna ta pikasieuneun urang angkat ka leuweung saurna urang ampir nyampe ka tujuan pas nyampe kuring ngajerit jeung ceurik 
fear,kasubang naek beca hariwang nempo sieta
sadness,ku tirisna tos walakaya sareng banjirna ka dulur di lembur ka baraya di kota hujan iyeu janten berkah panyinglar si korona
anger,cing atuhlah jangan goblog2 pisan jadi jelema keuheul aing 
sadness,sekelas pengusaha wae ripuh dibere korona mah komo aing misgom kieu
fear,ti zona merah sieun ciga itali atuh ih pak jokowi tulungan tulungan karunya ridwan kamil gawe na mubajir loba nu mudik
anger,cik atuh sateh tong gagandengan pake knalpot racing dikomplek anying nyirikeun pisan kampringna 
joy,naha om isin abi mah sok atoh moment eta sok dilamikeun salaman ge pas hocew nu di pikareuseup ku abi om 
anger,biasana ge jumatan sateh goblog ka mesjid giliran dititah jumatan di imah pahela hela bagong siah
anger,ges teu hayang nguruskeun dei sialah bagong kumaha aing asa di leyek hulu aing
anger,di indo mah loba jelma nyinyir anying teh keur kieu mah lain silih nyinyir
sadness,muhun kang hanjelu maungna bubuk 
fear,astagfirulloh kok jd sieun nempo bulan asa kiamat murinding kuduk
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos aya suara2 ti mesjid teh meuni asa saredih tiasa deui netepan ka mesjid
fear,mah hayang ngadongeng jurig tapi bakating ku serem eta dongeng kami nu ek nyaritakeun na ge jadi sieun muringkak teu jadi weh tadina
sadness,inallillahi mudah an aya korban bener nya harta mah aya nanaonan dibanding kuasa alloh mah
fear,asa linglung asa keueung asa nineung asa asa w lahhh 
anger,teu ka deuleu mang dadang atuh ah sok pinapsueun keur teu ka bagi teh 
joy,kapungkur nikmat pisan sareung raos nya teteh laukna tutut tur keong imut waktos aralit
anger,siaaaaa ka indung aing nyipok kadek kuaing siah
sadness,sedih ningali indonesia eweuh liga mana sepak bola anu jd pemersatu bangsa ayeuna iwal jd kenangan
anger,hayang digaplok cigana kalakah twit ulang ini ditjen imigrasi urg nu bingung di komen eta teu ditanggap seneng bikin orang kebingungan masa kudu di serang trus
fear,serem anyink malem2 kieu
joy,nembe sumping ka bumi persib kengeng asa bungah kieu poe ayeuna nuhun
joy,hatur nuhun teteh atos ngabales mention ti abdi bingah pisan ih ku abi di doakeun moga teteh succes selalu amiin sami2 amin
sadness,sasapoe teu dahar sangu sieun aya korona yawloooo peurih amat iyeu hirup di kosan
sadness,meni asa ku runtuh hate ngawelehkeun hate aa sim kuring rumaos lepat sim kuring rumaos kasakit ningali aa saredih ninggalna
fear,baru di depok aja update tentang corona bener aja kan tuh 2 orang udah positif sieun
anger,sia ngusik si dhini berarti sia ngusik aing sok lah dur der jeung aing aing ateul pereup yeuh mumpung sia budak 48 leyek ku aing
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an ayeuna mah meuni karaos teu ti mesjid aya suara2 teh meuni asa saredih teu tiasa deui netepan ka mesjid
joy,hatur nuhun gusti enggeus mere urang bengeut anu pas pasan tp penghasilan cukup saumpama urang trus beunghar mereun bakalan loba aww anu ku urang dinyenyeri
anger,ngajedog sia teh di imah lain di gugu ngajakan anak maneh arulin ka laut atawa sia teu sieun sih kajeun tapi ngarugikeun batur kehed anak aing eh anak sia kalah diabur ka mol
fear,ajig doa na ni serem kieu kamari leuwih serem ti budak dejek nu babaledogan
anger,ka panggih ku aing buburak siah
anger,naon si anjing sia bacot lah maneh weh mikir sorangan kudu kumaha eta
sadness,niat hati ingin nulungan kalah dititah nalangan tungtungna nalangsa da di bayar bayar hutangna kangeunahan
fear,aslina ngaderegdeg sieun pecah d lah teu apaleun da muka na
fear,sepi bgt bnr2 keeung gusti 
joy,hahah meuni lucu si abah teh ekspresinya wktu pemotretan mlh minta nmbah hiji deui di potret haha
fear,tumben wayah kieu ti sindanglaya keneh macet ternyata di 24 banjir pareum listrik oge sarieun kieu 
anger,ampun sia meni bisa di keheula keheula aing ka imah teh lain rek ngababu ataupun rek holiday tai teh aing aya tugas isuk isuk dititahan di keheula keheula gandeng sungut teh rawing anying
sadness,gusti hampura abdi seueur salah seueur dosa cipan0n nyurucud yen abdi teh bener bener sagala pangampunan
joy,dan selebrasi pun jadi seuri nyakakak lain pedah goal tapi pedah uusekan hese kaluar sukuna 
fear,nyiiir serem ngadangukeun carita nu kena asam lambung kronis di cangkok coy hiiii
anger,marukan keren kece kasep kitu tapi maneh mere harkos beunget sia luntur tah kabeh
sadness,dina rasa terhimpit dina ruang sempit antara cicing dina kaayaan hate ngajerit atawa indit nyaah anu hese leungit
anger,sok keuhel lamun ninggali aya keneh nu mceun runtah sakahayang
anger,nya meunggeus atuh goblog kumaha sia wae lah paduli bagong
fear,dr kemaren ngored rumput liar sekitar pondok sieun positif
sadness,teuing har aing mah engke sedih ka maneh duaan awalna tapi nanaon sugan jodoh maneh baik tetap semangat nya ngan plis aing teh galike pisan pas si alika ngabaran ngan ngomong aing hamil plis eta nyeredet pisan
sadness,sarap sia goblog lain nga jedog di imah nararongki rujit aing nempona ge di bejaan alus nya kumaha aing atuh neng hirup hirup aing enyaa a hidup sia tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing
anger,kumah pernahnya naik angkot dari cihampelas trs di baso bujangan turun kan 2rb aja ya manalagi aku pake seragam mah osok murah tpi akuteh ngasih 5rb da lagi bageur eh si mamang na kalah ngomong belegug budak teh kalah mere loba anjing pisan euy dibere teh
sadness,inget baheula keur keutik nempo haji geyot di diperempatan ged merdeka asa waas
joy,alhamdulillah masih bisa dibere seuri walaupun keur nutupan kanyeuri selalu mensyukuri naon anu diberi 
anger,ngadagoan sia balik ti manado anjing mni lila da di galey ku aing gra deleken siah nu ngaran usup tah ku aing di bere ampun sia
joy,meh maraneh ngeunah seuri weh pan kami tugasna menghibur followers nu rarungsing
joy,ngabuburit yg sederhana adalah mendengein kang ibing seuseurian sorangan hate bungah angeun kacang mengantosin
fear,sok muringkak jararadi bulu punuk ngadenge ngarana sieun knh ku maneh jng ku jurig
sadness,aing ceurik lain nyengceurikan kaleungitan sia tapi ieu cara aing ngaikhlaskeun jelema nu pantes jang hirup aing nuhun goblog 
joy,mun aya nu nanya mah ceritana sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu teu ayeuna nyangka pisan
fear,mitamit aing jd muringkak bulu punuk anyeeng
anger,pelatih wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong di caffe
anger,ceuk aings ge naon baelah da ges biasa dikieukeun mah dagoan babales ti gusti nu agung weh 
anger,teu paduli saha mane aing teh deudeuh tp da mane na kt jd kesel jng keuheul aing wawuh deui jng mane sumpah
joy,alhamdulillah nasi goreng seafood plus bumbu pulitiknya hatur nuhun gusti alloh 
joy,alhamdulillah aya weh rezeki mah hatur nuhun gusti allah
sadness,reii nyurucud cipanon mun inget jasa kanu jd indung jeung bapak hapunten abdi teu acan tiasa mulang tarima mung doa jeung doa
fear,poe ayeuna asa keeng kieu euy 
anger,ijid anjing ih ka si kolo toure si jordon ibe pemaen goblog hungkul masih we di paenkeun firminho geus alus2 maen tukangna garoblog 
anger,heh ajig saha aww maneh dieu ku aing di slepet panonna 1 1 1 1 1 pira ge baraha menit kehed boga suku ingkig sorangan siateh anak mamah mah menta menta ka kabogoh telat saeutik ambek sia mental peuyeum kehed siah
anger,kajian kajian beunget sia hurung 
sadness,saredih ningali brudak sarena mararengkel abong ungal poe diparab eumih keu eum 
sadness,naha ya sok parada teu ngawaro mun urang ngajakkan temenan teh meni sedih pisan mun promot di base sepi teh
anger,biasana ge jumatan sateh goblog giliran dititah jumatan di imah pahela hela ka mesjid bagong siah
anger,ai bbm aktif bc bc test aktif teh biar apa sih gengs beunget sia tah anyeng aktif keun mah lah pusing
anger,sia boga hate sugan sia ngomong naon wae ker baheula kehed beunget sia anjng emang paeh weh sia
sadness,ayeuna sedih euy waktu asa tereh amat nepi can lulus lulus kumaha ieu
sadness,cobian deui kaasih indung gra duhh sok ngeclak ci panon
fear,atulah penasaran tapi sieun bulu kuduk lahir batin merinding iki 
joy,bagja akang mah ningali nu boga adi nurut teh eim
anger,nya marukana kudu kumaha kehed sia teh maenya weh erek digeder indit subuh nyikreuh terus ngojay mah goblog cik atuh boga uteuk teh dipake mikir
fear,bener apalagi dijalur cinunuk udah jalan sempit palaur
joy,asa ngeunah seuri nempo nu ngamuk kana motor aya aya nu ngamuk diobok obok satgas
sadness,wasa ninggal foto si cutlen jadi cirambay gws cutlen yah ke ku om igo diajak jalan dei ninggalan nu aneh
fear,sieun ciga itali atuh ih pak jokowi tulungan tulungan karunya ridwan kamil gawe na mubajir loba teuing nu mudik ti zona merah
sadness,anying ieu film di sctv nyieun hayang leweh hayang aya di bandung deui mamaaaaaaaahhhh 
sadness,deudeuh jang sing sabar sing kuatnya
sadness,asa cerik batin abdi mh ya allah semoga si ema sllu di murahkan rejekinya amiin
anger,bieu aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur urg nempo aya jenazah corona dek dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona
sadness,gusti sim kuring gaduh kawasa nanaon anu dipikahoyong ku gusti kuring tiasa ngahindar gusti kuring sumerah ka anjeun
sadness,teuing har aing mah sedih ka maneh duaan awalna tapi nanaon sugan jodoh maneh engke baik tetap semangat nya ngan plis aing teh galike pisan pas si alika ngabaran ngan saukur ngomong aing hamil plis eta nyeredet pisan
anger,until tumorow teh saha si anying pansos pisan euy
anger,naon ai sia teu jelas pisan bagong
fear,mau mandi asa takut kieu sendirian y di rumah
anger,waduh eta ngahina pisan si koplok teh bagong tapi hati2 euy jigana ngahaja rek provokasi adu domba eta mah mun bisa mah adukeun jeung domba garut tah jelema teh
joy,alhamdulillah yaa allah mung sakieu ge bingah ningal mamah sareng bapa tiasa ngaraoskeun hasil jerih payah abi
sadness,di gateway subhanallah kacida butut na si konate ge asa tega pisan teu inget bareto sok jumaahan bareng
fear,sarieun kieu aing berita tentang virus semua anjinc tuda aing mah lalay di dahar ampun dah sagala rupa bagongs
sadness,deudeuh jang sing seueur nu meser na nya jang keun sing ka capai cita2 na amin di dua
fear,apa kabar ciamis sedi aku tu cape ka tasik kudu ameng na bumi caket alun2 ge jam 10 asa keueung tiiseun
joy,haduh alhamdulillah meuni nikmat geningnya curhat teh
joy,sumping persib kengeng asa bungah kieu poe nembe ayeuna ka bumi nuhun pisan
joy,di masjid jami cibabat cimahi alhamdulillah tiasa jumatan setelah berkeliling yg lain pd tutup waas pisan kang
sadness,sajadah abdi sumerah pasrah dina amparan
joy,min teu kuat ah lawakklubtrans7 komo cak lontong mah babarakatakan teu hahaha gokill kapten d
sadness,deudeuh teuing jang mugia kagentosan 
anger,bolokocodot samah hirup teh geus aya nu setia di nyenyeri apal karma dagoan weh babales mah leuwih peurih
joy,ajig ngadon babarakatakan kieu ningali persib teh ieu mah eweuh tegang tegang na
fear,ga kebayang kl jadi penduduk gunung merapi pasti sieun ngaderegdeg kl mau aman hrs ngungsi minimal 20 km di sekitar
fear,peuting maneh ngadegdeg sieun isukan kumaha aing kitu unggal
joy,asli aku seuseurian wae liat itu aku ge miluan challenge eta meh org yg anti makin keseel
anger,gableg beunget sia mah nying beunget kos katel burik oge bangga cuih tah
joy,bungah ningali persib a hah
fear,nyak matak sieun gung hoyong dateng sieun da rek naon ka zona merah
fear,buuk geus panjang dicukur tapi keueung kopid kmha atuh nyakk
joy,ahiig hoboog ningali avana si mamang sengklekkk nyakakak wae lah sengklek teh wkwkwkwk
fear,tara tisasari ieu rasa asa melang kanu anggang ngabalukarken mekar lir kembang malati hate sok hariwang sieun eneng kagembang ku jajaka nulian mugia salira satia ngantosan dugika waktosna urang tiasa rerendengan dipelaminan
anger,saminggu di imah gokar punteun buat yg masih pd nongkrong yg masih jalan2 gajelas punteun ieu mah ari sia goblog2 sih sia terpapar korona di luar nu ge beunang cik karunya ka diri sorangan teh gobloggg cicing heula mah dripda cicing di r isolasi kaluar2 sateh
sadness,naha sarua pisaannnn gustii sok saredih
joy,alhamdulillah hatur nuhun gusti hatur nuhun sib hatur nuhun bobotoh persib aing juara deui 
