Emotion,Text
anger,geuleuh ih anjing eta ucing sumput nyumput ka imah ainx gera teu nyopan pisan abuz ka imah batur tanpa permisi hayang neunggeul da
sadness,aing mh ges biasa dipohokeun ojol datang weh aya peting kbar nateh duh gusti ni nalangsa kie jelama ku aing perjuangken teh meni ngarti
sadness,ayeuna alika ge nalangsa sigana komo lamun naon nu pernah dilakonan jeng anhar heg kajadian deui jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta
sadness,asli na da kaduhung mah ayna coba mun baheula teu diwaro mah adem ayem weh mreun nepi kaayeuna m0al aya pikiran
sadness,ayeuna sedih ningali persib gusti berkurangnya mah keras tp kitu2 keneh kabaca
fear,ka hanteum ku truk urg bieu nempo budak ancur muriding ti tukang
fear,kamari aslina sob nu bikin ngabirigidig lalajona g
anger,paduli lah aing mah mantan pdkt an sia ges kolot ek sagede kmh ge wani aing mah di galey ku aing masing badag ge anjing 
sadness,asa teu wasa ninggal na oge matak peurih kanu hate 
joy,alhamdulillah tiasa kempel meskipun tambah sibuk
joy,duhh abdi sebagai urang sunda meuni bahagia pisan ngadangu ginting nyarios sunda 
anger,pku kehed sia anying teu daek cicing sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh palalur da aing da gelut jeung aingggg
joy,alhamdulillah baca status na tambih da seuri wae ngabarakatak hahaahah
fear,asa keueung gempa mulai ka pulau jawa teh euy
fear,edan eja kaabusan jurig naon hih murinding
sadness,alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian deui jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus mah sok weh sing salabar heg mun bobogohan teh cing bari usaha meh bisa nikahna jeng nu eta ayeuna
sadness,acara ke lampungnya bisa kga si di undur hadeuh mimin kga bisa ngikut asa hayang leweh ai kieu teh bingung 
fear,pguh asa sieun ha ha ha kebayang di cabok nu kitu
sadness,bd cumarios ngagentraan wae nu d pikahoyong mangga teu langkung mung tiasa pasrah sumerah kanu ngagaduhanana
joy,dihaturkeun nuhun ka teteh anu nembe diangir wargi twitter tiasa babarakatakan sasarengan nuhun teteh
joy,nikmat pisan wayah gini mah beres ngebon langsung disuguhan es kalapa
sadness,lain mendramatisir tp emang kanyataan walakaya ngadangu suanten si coach
sadness,aing menanamkan benci najan sia ninggalkeun raheut na sanubari ngan kade naon nu di pelak eta nu di ala tengetkeun
sadness,di tanggerang ker urang sukabumi moga di pasihan kasaban cocobi ti allah interpeksi diri urang bae ayenamah aya naon allah masih cocoba ka urang sadaya abdi turut perihatin sing sabaar nya
joy,haduh alhamdulillah meuni nikmat geningnya curhat teh
anger,sia ngomong teu ngaca ton emg gagasan sia naon nyinyir wae pan beunget sia mah kos sia rek jadi wakil rakyat amit amit
sadness,nyeuri dang raheut kanu manah na ge 
anger,hahaha te apalen aing budak bardo meren ari gs di leyek ku aing babatok na mh yuuh siah anjing polontong sia anjing
anger,engke yeeeh nya budak teh beunang pisan dibejaan geus heup heula geura uulinan na peperiheun kalah gering sateh nu balangsak teh lain sia hungkul bebel nepaan batur engke nyusahkeun sarerea kehed teh
anger,yeeeh nya budak teh beunang pisan dibejaan geus heup heula geura uulinan na peperiheun kalah gering sateh nu balangsak teh lain sia hungkul bebel nepaan batur engke nyusahkeun sarerea kehed teh engke
fear,mantak teu jadi meuli ge pin asa sieun nempo bumbu na
fear,ngaderegdeg kanyahoan nyontek pas uas
joy,alahbatan sagala boga bagja boga budak rsepna
sadness,naha asa di lapangan ngarasa sedih ningali persib maen home sepi pemain cadangan gegara di dzalimi ku federasi sok sib buktikeun yakin bisa meunang aamiin
sadness,ieu kuring naha di chelsea janten hanjelu gara gara parantos aya fabregas deui
fear,enya yul sarieun kiyeu urang kawali aya odp 2an
fear,asa jauh panineungan kieu ieu teh aya naun dug asa melang cengkat asa hariwang hate ting korejat kieu
joy,asane teh meuni bungah pisan mun ningali o0m didi ngalangkung di beranda twitr abdi
fear,haha da ninggal infobandung meni asa sarieun tea di bumi
fear,ninggali bulan keur full moon jol sarieun nahanya
joy,persib kengeng jerman kengeng bungah te
sadness,asa peurih batin teh ningali mantan geus boga budak sok cirambay cai panon lamun ningali bcl mangku budak dina tv duh gusti peurihhh
sadness,di bandung anying ieu film di sctv nyieun hayang leweh hayang aya mamaaaaaaaahhhh
sadness,cobian deui kaasih indung gra duhh sok ngeclak ci panon
sadness,taun nungguan 4 ujungna kieu saredih kieu gusti kalian mun dikieukeun bakal sedih moal euy
fear,kakarak ngarasa sieun ngadenge cai hujan jeung angin jeung geledek nepika lilir kiyeu
joy,ngeunaheun kieu nuansa ngomong teu ngalarti tapi ngilu ngabarakatak arayu pula 
anger,nggeus atuh goblog parasea we hayoh plagiat ieu plagiat itu euweuh gawe pisan hirupna teu kaop sarua setik disebut nurutan bubudakeun belegug siah
joy,tos sumping ka majalengka passer bingah ningal na tiasa ka pendak sanajan sakedap di pangkas rambut
anger,sok pinapsueun ker baroga duit teh
sadness,yaallah gera angkat yaallah musibahnya saredih pisan
fear,asa hariwang ka teteh ker usum kieu mah sehat teh 
anger,bodo sateh meni hayang nakol nyaho di titah cicing di imah kehed
sadness,meuni sedih pisan euy kang macana
fear,ti tukang ka hanteum ku truk urg nempo budak ancur muriding
joy,jumaah barokah bagja ningali pameget nuju sarolat jumaah duh gusti alhamdulillah cicurug mash seeur keneh calon imam anu soleh aamiin
fear,punten pisan ieu admin abdi nyampekeun keresahan warga lembur bahwa di lembur abdi aya pendatang ti zona merah 2an mereka acan lapor ka pihak kasehatan atau rt setempat saya salaku warga ngarasa sieun soalna eta omat keluyuran tanpa pake masker atau alat pelindung salayakna 
fear,meuni keeung ih kamar paling pojok lantai 2 ngidupin tv volumenya digedein risih sendiri jangan sampe aja kejadia beberapa tahun lalu keulang 
anger,kehed sia anying daek cicing pisan
anger,mun anjing mah da kumaha deui euy wasitna ge kudu rada dipantau
sadness,lieur ah lur kabogoh teu boga babaturan teuing kamarana jadi weh loba nu gareuleuh ka uing duit beak asa loba kasedih hirup teh 
sadness,ningali pm simamah dibbm langsung ngeclak cai panon kieu gusti hampura mah aa sok teu nurut sok nyieun hate mamah kecewa 
anger,hakan goblog sia matak jadi lalaki kanjut sia kandangan meh teu luar leor kamana mana
anger,until tumorow teh saha si anying pansos pisan euy
fear,meuni keeng kiye aduhhh gusti hujan the jng dor dar gelap
sadness,merinding anying ngadengeken nu takbir teu walakaya sorangan mah teu bisa nanaon pikasedihen lamun dicaritaken mah
joy,sumpah atoh kaluar imah
anger,unggal poe sok geura leungit atuh sia teh corona matak gelo yeuh aing gogoleran
sadness,lembur kuring taya duana ngoceak manah asa kacida sonona 
joy,teu kuat nyeuri kulit beuteung babarakatakan mana di tempat gawe keneh aing
joy,punten kang ngiring ngarojong tweet na meni bingah ninggal murangkalih ngiring ngamumule budaya sunda sae kang
fear,bieu kang ngalangkung keueung
anger,gableg beunget sia mah nying beunget kos katel burik oge bangga cuih tah
fear,gobs ngadadak muringkak aing
anger,tong so biyutiful lah jadi jelama mah nyadar kitu beunget sia kos spiteng goblog ih tidak menyadari eyapp sia mah tah raray
anger,manajemen masih cicing teu berusaha neangan pelatih anu berkualitas fix sia manajemen goblog
sadness,meuni sedih hirup teh sasadu wae
joy,ya iya atuh bahagia makasih teh nisa
fear,edan ni keueung kieu
anger,nya ngan ku sombongna eta ey ijid pinafsueun
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud di caffe bari cing calengir bagong
anger,babangus sia di sakolakeun
fear,asa hariwang nempo alam dunya kiwari geus hujan deui wae sebagian wilayah nju ka banjiran deuih di bandung
fear,anjir mun masih kieu mah dek ka jakselna ge sieun
fear,anjing eta nu paeh main komp serem aing ga akan begadang 2poe full deui ah sieun kajadian sarua kronologina jeung aing
fear,jol hudang trus ngadegdeg sieun
joy,tiap dia nelponin aku ke esia yg 375ribu aku sok babarakatakan ngadenge si eta ngocoblak itu yang namanya di sekil huft malem
joy,ahiig hoboog ningali avana si mamang sengklekkk nyakakak lah sengklek teh wkwkwkwk
anger,matakna rada dijagi babangus na bray sasanget sanget na leuweung moal leuwih sanget tibatan sungut
joy,nuhun ieu replyana abdi gumujeng
fear,maneh pernah ngadegdeg sieun isukan kumaha aing kitu unggal peuting
sadness,beteung geus asup kana kopi yaallah padahal ngeunah pisan tapi ripuh
joy,abdi meuni bungah poe iue
sadness,mah pak ieu nu namina dewasa teh geuning karasa cape karasa leleusna gawe cape hate cape fisik nahan awak anu kudu na cicing ngagoler tapi kudu tetep seuri ka konsumen sanajan hate nalangsa tp urang kudu berusaha
anger,nya meunggeus atuh goblog kumaha sia wae lah paduli bagong
fear,jalan menuju cigunung di omean kitu nya meuni palaur kitu
sadness,uwow hayang ceurik ajiggggg perjuangan aing jang awewe sia sia nyeri hate
sadness,ngadangu takbir teh nyeredet kana hate asa loba dosa teh gusti dina kaset
sadness,meuni ripuh awewe the aing teu pernah nuntut nanaon ka lalaki cukup apresiasi mana pernah di bawakeun kawas kitu baturan mun ngarambek ceunah ngabales wa teh y hungkul alah aing mah teu nepi hate karunya
fear,urang ge bakat ku sieun pindah imah
anger,di caffe pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong
joy,kami fokeus di afc hahahahaha ngeunah seuri kieu padahal make jurus undur2 dan jurus nyali nyali alasan
fear,pemain ari lolobana rongsok mah hariwang ningal materi tim batur malangprang kitu
joy,htr nuhun steacanage a bingah pisan mugi dina wktosna cing lancar cing teu aya halangan cing berkah salamet cing di gampilkin milik rijkina
sadness,dina tempat ikhlas tapi masih teu wasa ningal fotona wilujeng kantun bageur mugia sing ditempatkeun anu sakuduna
fear,jalan nu ka pangandaran bade ge nu pas bulak belok na wengi mah asa keueung wa komo loba tangkal nu baradag mah
anger,jangan suka babangus hungkul kalo nyatanya sia moal ngalakukeun eta aliasss bangsaaaaaaaat naha ku aingteh
sadness,hayang nepikeun rasa da kuat ku nalangsa mun aya salah jeung dosa sampaikeun beh bisa ngariksa
sadness,ah hanjakal cicing ari kieu carana mah di bandung
anger,bagong kunaon kudu aya tiktok sih geus pusing anjing ngadengekeun alo nyetel musik tiktok goblog teu ngeunah ngajedog bangsat
sadness,sasapoe dahar sangu sieun aya korona yawloooo peurih amat iyeu hirup di kosan
fear,aq ps nyebrang ad yg teriak blkg aq untung lh bkn aq yg d jambret ngaderegdeg lgsg aq jg
anger,waspada kudu ngan tong sieun goblog geura lebar imun sia dipake kakuras ku loba kasieun mah hepan we enjoy tapi tetep siaga waspada tong loba lalajo pidio ganas corona jeung lobakeun ngadoa
joy,ya allah ayeuna gawe meuni bahagia mah aya nu perhatian thank god
anger,ih si aa na reu ngahargaan pisan kaum jomblo anu sesah milari bikang sia geus aya hiji nu brbeakan der kanu lain comblangin sama temen alesanna bullshit sagede bagong 
joy,alhamdulillah ya allah atos jongzon abdi ayuna mugia aya hikmah na tina kajanteunan ieu sadaya na pasti aya amis saatos pait janji allah aamiin tetap slalu bersyukur pada mu ya allah 
anger,sok sadar diri ka beunget jeng penampilan sia siga kampungan parcuma pura pura jelema benghar geh beunget sia 
fear,mengerjkan tugas d baarengi lagu one day in your life naha jadi keeng kieu haduhhhh
fear,generasi suram ieu mah ah sarieun pisan
anger,di caffe pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong
joy,sampurasun nuhun gusti tos ngagugahkeun abdi sadayana dugikeun tiasa keneh netepkeun diri nyembah ka anjeun kersa maparin kahirupan anu pinuh ku ginanjar kawilujengan dina sesa umur abdi sadayana aamiin rampees
joy,nuhun gusti nuhun persib nuhun warga jawa barat nuhun ka sadayana
fear,ehh nyaan ieu mah abi sieun meuni keeung 
sadness,di lembur masjid kolot meuni sedih ningalna sugan bisa di omean daerah cipanas
anger,ka deuleu mang dadang atuh ah sok pinapsueun keur ka bagi teh
sadness,aduh karunya kiyeu cs abi kabanjiran modol ge kedah ka pabrik
sadness,kadang mah ngerasa teu kuat gusti pasrah we lah kumaha ge aya nu ngatur mugia tiasa iklas we mah ayeuna
fear,arek daremo moal nya sarieun euy isukan bade kaluar sing aya nu ngajieun jalanan maceut jadina weuh sarangeuk tp na da kumaha nya mun gawe mah bisa deui di tinggalkeun isukan
joy,mung ngadangukeun lagu2 sunda teh ieu hate meuni kumaha kitu sorr sorr duuh bingah kitu
anger,naon sia anying kadek sia ku aing
fear,urang kudu kumaha atuh kang asa kareueung ieu teh
anger,saria kabeh masih ngagugu kana beunguet pikeun mikanyaah hiji jalma mening kadek sia ku aing
fear,waduhh ieu ceritannya saruaa sama posisi rumahku sama sama suka ntn dvd sendirian rada keeung geningan walahh
anger,aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol asa kacida
fear,keur usum kieu mah batuk saetik rek di pariksa sieun di sangka corona mit amit ajig
anger,sangeunahna babangus teh teu nyaah pisan ka awak koplok
joy,kirang naon deui gusti allah mah nembe oge dua bulan damel dipangmasihan keun jalan ngarah tiasa uih ka garut langkung gampil hatur nuhun gusti di jakarta
sadness,jam sakieu sepi pisan karasa pisan nyeletit nya kana dada nyai akan teu wasa ninggal keun nyai tapi kedah kumaha akang kedah ngumbara 
joy,tadi tah eta kang kitu gening hawatos na ibu na rrencangan ge damel deui kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae ti abdi 600 losin nembe rengse
anger,tangkurak sia anak sia tah mimitina kehed
sadness,kenapa ya oorang orang ni resep ngashare nu kieu asa karunya padahal nu di video na teu apal nanaon
joy,aing kuatka seuseurian sorangan kiyeu aslina ngeunah seuri
joy,setiap chat ada aja yg bikin hayang seuri meskipun tunduh
fear,sieun aslian pertama kali ridin vers keluar itu aing hilang kewarasan sampe tidur subuh 
joy,alhamdulillah pami tos sodakoh aya wae babalesna langsung anu langkung nuhun gusti nu agung jumat ieu berkah 
anger,biasana nu hese bebel teu daek cicing di imah teh rata lalaki siga nu kuat wae eta imun lamun geuring weh minta tulungan na ka awewe cing athu para lalaki ngajedok di imah ulah bikin ripuh
sadness,menang eleh abdi tetep bobotoh setia persibtong caci maki persib abdi tekaraos nyurucud cai panon 
fear,sarieun ningali hujann meni gede kieu mah ya alloh pami wktun plg krj geura raat nya
anger,sia mah ngomong teh pisangsaraeun anjing pisan jelema teh sia mah omongan aing teu didenge jdi hutang ngalobaan anjing edan bodo tpi kudu diturut pendpat na teh pas jdi loba hutang nylahkeunna ka aing kan goblog
joy,kunaoan tiap ningali video ieu asa hayang milu seuseurian wae meuni pulen kitu
anger,ngantosan kang jadi teu eta teh si koplok teh boa ngahuntu ti priok
joy,bingah patepang sareng pangerasa sing katampi kalayan pinuh midulur
joy,hatur nuhun gusti doa kami terkabul hatur nuhun og kanggo para pemain pelatih sareng seluruh official dan bobotoh nu berjuang d solo
sadness,hate peurih asa di turih raheut manah asa ka panah urg ingkah lain teu nyaah hampura cape euy
joy,bagja bungah mun boga pasangan nu bisa ngabungahkeun kana hate nyumangetan kana hirup jeung ngarti kana kaayaan nu keur d lakonan
joy,punten riya dan sombong euy atuh da bingah pisan sarasa mimpi punten pisan aduh atuh da bingah pisannnnnn
fear,muhun pals sesah pendak rencangan keur pandemi kieu mah bade kaluar ge sarieun
sadness,asa waas kieu ngadenge na suara chants supporter di stadion pabalap2 jeung suara adzan maghrib islam geus lain mayoritas di indonesia 
sadness,asa cerik batin abdi mh ya allah semoga si ema sllu di murahkan rejekinya amiin
fear,serem ninggali berita loba nu mokat gara2 miras oplosan meningan tuturkeun uing ngoplos indokape make susu geus mah halal pulen deui ceng
joy,arakter pisan anjir ieu bobotoh bareuki nga caprak suporter vasco mah da sarerius nanggapi na lah bobotoh nga calaprak nuhun ajiggg ngeunah seuri hahaha
anger,corona goblog sakira na modaran aing podaran weh si asep podaran weh si agus pusing
anger,china eweh basa anjing hampura wae mah da menteu bagong teh lah nyusahken korona balik lewat mana siah anying sok
sadness,sing jadi perah tina perih ieu sib sing jd obat pil pait teh urng mh ukur bisa ngadoakeun sugan ari nu d nyerikeun mh d kabul ku gusti sing menang sing sumanget snjan ku batur d licikan oge hate mh ngajerit ninggali d kikitu ku batur teh 
