Emotion,Text
anger,pelatih geus wani manajemen ngejedog laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud bari cing calengir bagong di caffe
fear,beli masker dimana ya euy daerah antapani aku kukulilingan ga dapet meni sieun corona
sadness,batin ngajerit hate ngoceak perih lewih tipering nyeri emang karasa aitos kedah kumaha nasib mungkin
sadness,gusti nyaah teuing sing sarehat sadayana bergantung kana jasana kanggo penanggulangan pasien2 positif 
anger,teuing jelema teh lieur kieu wa gara2 persekutuan corona teuing isuk pageto lamun manehna masih aya obroleun tsunami2 deui urg gedig weh tuman
joy,mhn kang jumat kamari aya broadcast wa ti kec jumatan di tiadakan di kec abdi kamari pengurus masjid rapat ngabahas jumatan dinten ieu koordinasi sareng pihak terkait alhamdulillah dinten ieu tiasa jumatan deui diterapkeun standar pencegahan
anger,ampun sia meni teu bisa di keheula keheula aing ka imah teh lain rek ngababu ataupun rek holiday isuk isuk tai teh aing aya tugas dititahan di keheula keheula gandeng pisan sungut teh rawing anying
joy,ngomong2 ayeuna ppu na karak ageung pisan skor na ih meuni bungah
anger,polisi pinafsueun manajemen saruana ajig
anger,lah wkwk sia teh saha anjing pisan antil tumorow antil tumorow babi
sadness,ningali na jadi sedih min inget ka rerencangan kapungkur pagawean teh ngaliwet sisi wahangan kaleresan kuring urg lembur ayena tos pada karolot kie neangan hirup masing tos langkung 20 thn parendak
joy,enjing hatur nuhun gusti nu tos maparin karunia ka abdi dina dinteun ieu mugi abdi kenging nu langkung sae aamiin
fear,aslina ngaderegdeg sieun pecah d lah teu apaleun da muka na
anger,geus atuh tong mewek kucinta atuh bro geuleuh siateh jalu jalu mewek goblog lemah pisan
anger,di imah tah ya coba mikir yg masi bisa bisanya nongki otak sia dimarana anjg teu ngarti pisan cik tingali goblog ku saria tong ngarasa masi muda padahal mah kan gatau maneh matak ripuhh kehed ges saria cicing kehed teh tos kena imbas weh ka nu kolot ibu bapa kakek nenek matak ripuhh kehed ges saria cicing di imah kehed
anger,ris engges we riungken puguh tong ngomong nu lain lain lah bisi aing emosi di galey sia ku aing
sadness,sok saredih ningali nukieu teh da
sadness,nyeuri dang raheut kanu manah na ge 
sadness,teukaop rek live tweet ti lokasi imah almarhum teu kuat nyurucud wae cipanon mang ayi urg sedih kunu sejen asa teu kieu2 teuing 
sadness,asa saredih papisah jeung bulan romadon sok sieun wee tahun hareup can tangtu bisa panggih deui
joy,anjis gol tadi bikin aing senang senang tibatan ningali si mantan dipegat lising
fear,ayeuna jadi males muka twitter teh unggal muka twitter pasti weh berita tentang corona jadi sieun sorangan weh tungtungna mah
sadness,nalangsa ya allah hanjakal asli hanjakal 
joy,alhamdulillah si om etapi kalahkah seuri pas dibilang pd kangen di twitter
joy,seketika perutku bergetar kuat ngabarakatak
joy,bagja boga pamingpin jiga kang ridwankamil nuhun kang
anger,bencong laknat wani na anjing deuleukeun sia kadieu ku di kandang aing buburak sia
anger,teu paduli saha mane aing teh deudeuh tp da mane na kt jd kesel jng keuheul aing wawuh deui jng mane sumpah
sadness,nyurucud cipanon macana euy bisa nyalahkeun sasaha urang mah
anger,pelatih geus wani manajemen ngejedog laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud di caffe bari cing calengir bagong
fear,ehh nyaan ieu mah abi sieun meuni keeung 
sadness,teuing har aing mah sedih ka maneh duaan awalna tapi nanaon sugan jodoh maneh engke leuwih baik tetap semangat nya ngan plis aing teh galike pisan pas si alika ngabaran ngan saukur ngomong aing hamil plis eta nyeredet pisan
anger,geus siga itali jeung korea mah kadaruhung siah teh kehed geus d bere himbauan kieu teh narurut
fear,urang mah lumpat ngadenge suara eta
sadness,ning kie nya sing di kiatken manah abdi mugia alloh masihan jalan kango diri anu kr ngoceak ngomean kaperih 
fear,asa sieun asa rek perang rarasaan kenh bisa sare tibra
sadness,oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah teu jadi carrier tapi kalakuan maraneh kitu teu solider urang teu balik maenya maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu teu paduli 
joy,nuhun fans abi ge seuseurian ningali batur seuri yu ah ke mah seuseurianna babarengan bari nongski
fear,nu tinju mah ngan 2 an naha ari penonton nu paeh 17 org serem
joy,bungah tur bagja ningali dulur dulur tetep leukeun berkarya dina widangna sewang sewangan 
fear,sok muringkak jararadi bulu punuk ngadenge ngarana sieun knh ku maneh jng ku jurig
fear,ngadegdeg sieun barca eleh
anger,kemkominfo anying kehed belegug
joy,kang sule mah orangna kitu nya pikaserieun wae pokonamah etamah kang sule moal aya we nu ngelehken ngalawak na
joy,alhamdulillah masih bisa dibere seuri walaupun keur nutupan kanyeuri selalu mensyukuri naon anu diberi 
anger,bumi memang tidak memiliki pojok tapi naha aing tiap neleu beunget sia meni hayang nonjok
anger,geus ma sok kasep miskin mun eweuh modal ma tong ngedate atuh bangsat ai sia kasep kitu gembel heeuh ai sia belegug jancok
anger,saeroyi pake acara ketabrak anying pisan
joy,haduh emak mani regreg srg bingah ningal anak anak emak sarumanget baringah semangat tadarus ngahafal rajin
joy,deg degan pak kiyai dulu kalau lagi ngaji bab ini sok rame teu puguh loba babarakatakan tibatan nyimak 
anger,rujit sia beunget sia siga takokak
joy,meni sok atoh mun aya si mimin datang pas teu boga quota pas gimana gitu wkw
anger,isuk someah anjing someah nyien aing kehel apa iye tukang bubur ku aing kadek
joy,enbae loba hikmahna bieu mah aslina nuhun gusti nuhun
joy,sumping ka bumi persib kengeng asa bungah kieu poe ayeuna nuhun pisan
fear,sebelah rumah ada yg odp meni sieun ah
anger,maneh baperan anying kitu hungkul make dibacotan edgy meren nya
anger,sok hayang ninggang na ka aing da nu kieu kerewes ku aing bengeutna leyek kanjutna anjg rudet aing ningalina ninggangna teh ka awewe nu teu berdaya wae deuih s anjg teh
anger,dear jelema anu hese dibejaan cik atuh anjir ngajedog weh sateh tong nyiar nyiar panyakit kehed tong nambah gawean perawat rumah sakit anjir karunya sia teu nyaah ka awak sorangan hah ngajedog weh di imah lalajo india tah di antepe sinteron bawang bawangan di imah
fear,walahhhh salah wktu macana jd we harap harap cemas beuki hese wayah kieu peureum sieun diphpkeun
sadness,hapunten ya alloh abdi kapaksa ku wasa ningal istri sareng pun anak astagpirullohaladim
fear,astagfirullah ateul jeung ateul we raray 0 0 panyakit ni enya kieukieu yaalah
anger,cing atuhlah jangan goblog2 jadi jelema keuheul aing
fear,sepi sepi sepi keeung dijalange
sadness,sedih ayeuna ningali persib gusti berkurangnya mah keras tp kitu2 keneh kabaca
anger,ari jadi jelma sok balaga bisi teu boga baraya
sadness,cai soca ngeclak mun emut kana dosa rumasa raga lamokot dosa ngungudag dunya taya reureuhna teu kabayang kumaha engke di alam baka
fear,insidious serem pisan lah ngaderegdeg 
anger,minggu eweuh nu ngaran dunungan poe mah kumaha aing gawena centang ku aing loba protes mah
anger,naha ari sia make jaim sagala ka sajelema ngaku teu cemburu tapi ngirim di tuiter mewek kan goblog hakan tah gengsi mun perlu sanguan wareg hahaha
sadness,niat hati ingin nulungan kalah dititah nalangan tungtungna nalangsa da teu di bayar bayar hutangna kangeunahan 
anger,bismillah gua tu heran yang fakboi temen yang di katain gua si bangsad mun teu terima sok atuh ribut jeung aing tolol astagfirullah istifar
joy,aslina ih abi karek ngadenge sora si cepot hungkup ge geus babarakatakan kuatka peureus kadut
fear,sarieun ningal berita d tv anak pelajar harga diri di mumurah sing tong ka alaman ku keluarga abi
anger,sia mah ngomong teh pisangsaraeun anjing pisan jelema teh sia mah omongan aing teu didenge jdi wae hutang ngalobaan anjing edan bodo tpi kudu wae diturut pendpat na teh pas jdi loba hutang nylahkeunna ka aing kan
anger,goblog eta jelma mun deukeut kepret ku aing
sadness,meuni sedih hirup teh sasadu wae
anger,pku kehed sia anying teu daek cicing pisan sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung goblog rariweh pisan palalur da aing da gelut jeung aingggg
anger,asa teu kudu tunggal teunggeul gobelog da sarua kabeh jengkel ninggali persib maen siga kitu patut
joy,nuhun pisan abdi tos tiasa seuri nyakakak mugi jadi pahala 
joy,asa bungah ningali si markus baihakki pablo cicing d bench hahahakan siah da maraneh mah butut maenna
anger,nya marukana kudu kumaha kehed sia teh maenya weh erek digeder indit subuh nyikreuh terus ngojay mah cik atuh boga uteuk teh dipake mikir
fear,akika gak mungkin ke sana atuh ari iyey eeiiimmm ni sieun ngadenge satpol pp teh
sadness,ku alesan hayang mandiri kapopohokeun ku ieu diri ku alesan geus gede anjeun mindeng raheut na hate ema hampura 
anger,gandeng adeg eta saha nu ngadrag lah meni di harep imah aing siah buburak ku aing pepeks 
fear,ilustrasi musik na alus pilem pki teh teu bari ningali gambar oge geus pikasieuneun jaba hayang modol sok sieun di bak aya pki
joy,biarpun tiap poe dahar sangu jeung uyah nginum ciherang terus teurabna bau parsel lebaran jg udh bersyukur akumah aslina nuhun gusti
fear,punten ah kang jadi asa melang asa enak rarasaan
joy,cingdem di sebut nu gelo ku indung nyakakak sorangan macaan karya ngacapruk mang edan garung
joy,hatur nuhun gusti nu seueur maparin kurnia dina hirup abdi namung hapunten abdi sok sering ngarasula
fear,kitu seteh yang urng mh sien mnh indit jng batur matak loba curiga oge
joy,muhun nuhun alhamdulillah asa kumaha nya sesah nyariosna bingah
sadness,naha asa ngarasa sedih ningali persib maen home sepi pemain cadangan gegara di dzalimi ku federasi sok sib buktikeun di lapangan yakin bisa meunang aamiin
fear,ilustrasi musik na alus pilem pki teh teu bari ningali gambar geus pikasieuneun jaba hayang modol sok sieun di bak aya pki
joy,alhamdulillah dugi bumi hatur nuhun gusti tos masihan kalancaran hatur nuhun barudak kalian semua luar biasa
anger,pedah naeun keuhel ka aing ari aing nyusahkeun naon ka sia bisa2na maen magic t zaman bro k aing mah moal mempan nu kitu mah
joy,aslm alaikum sampurasun pak wali bingah ningal pupuhu nyontoan ngamumule budaya sunda nepangkeun ti sim kuring
anger,yeuh anjing ai sakirana titah make sapatu jeung helm safety mumul mah ulang loba bacot lah ijid anjing loba instrospeksi geura goblog
fear,aslina mah serem urang engke ningali bingkai berita ya alloh tong kiamat heula atuh urang ge can kawin yeuh kumaha budak cucu urang
sadness,ker urang sukabumi moga di pasihan kasaban cocobi ti allah interpeksi diri urang bae ayenamah aya naon allah cocoba ka urang sadaya abdi di tanggerang turut perihatin sing sabaar nya
joy,nonton deui angger hayang seuri deui kumaha atuhnya da sekeluarga raresep ucing diditumah
anger,sia anjing pinafsueun euy boy dasar titisan saep
joy,meuni endah meuni raos meuni sono meuni bungah hatur nuhun gusti alloh 
joy,ehh iyeu mah leuwih ngeunah seuri na tapi sagala ngeunah seuri sih mun si cepot ges ngabodor mah
sadness,bray jirim anjeun ngarongheap dipasieup imut nu ngaruntagkeun jajantung sajongjongan lelembutan kasirep teuteup nu weleh meungkeut kuring sumerah walakaya jadi tawanan nepi ka ayeuna
anger,sagala dihakan da china mah aral aing corona can leungit geus aya nu anyar
joy,paling nikmat teh lamun saharian geus cape terus balik ka imah mandi terus gogoleran sabari jendela dibukakeun duuh nuhun gusti
sadness,di alam baka cai soca ngeclak mun emut kana dosa rumasa raga lamokot dosa ngungudag dunya taya reureuhna teu kabayang kumaha engke
anger,teuing jelema teh lieur kieu wa gara2 persekutuan corona teuing isuk lamun manehna masih pageto aya obroleun tsunami2 deui urg gedig weh tuman
sadness,raheut manah tapi nyaah cicing salah tapi teu bisa ingkah 
anger,anjing emang pep hayu ulin aing keur aral
fear,asa segan euy ngalewat ka gang daerah batur teh kudu we nyubut punten bari tungkul teh sieun di centang aing mah
anger,bodo sateh meni hayang nakol geus nyaho di titah cicing di imah kehed 
anger,sekarang dah puasa full tapi sedih anying da gara2 si corona romadon teh sepi we ah kieu romadon di imah kahayang aing mah siateh corona goblog di rumah
joy,alhamdulillah 3 point nuhun gusti nuhun persib 
joy,mun aya nu nanya mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu teu ayeuna nyangka pisan
joy,udud ngeunah pisan ya allah
joy,gugah nembe kulem cikopidud alah meni nikmat siah boy
fear,meuni loba trit horor benget maneh ge geus horor padahal
anger,tapi chat aing naha ayena di read hungkul kehed
sadness,nungguan 4 taun ujungna kieu saredih kieu gusti kalian mun dikieukeun bakal sedih euy
fear,merapat euy aing ngadegdeg sieun aya nu wawuh jeng mawa helm deuih
sadness,taun asa sedih ningali persib ayeuna kunaon jadi kieu ya allah
fear,iah suara cwe gt lah teh serem bgt ampe ngadegdeg
sadness,di tribun sedih pisan 2x45 full nangtung timur pang luhurna pdhal meli tiket sarua siga batur tp menang korsi pasedek sedek oge
sadness,oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah teu jadi carrier tapi kalakuan maraneh kitu teu solider urang teu balik maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu teu paduli
joy,ahhh anjiss ningali si neneng eta tersenyum meni bungah na ka cida euy 
anger,goblog sieta beungeut body shamingeun
sadness,teu kiat nahan cai soca ninggal foto aki
joy,hatur nuhun gusti abdi tos dipaparin kasehatan sareng kanikmatan ieu mugi anjeun salawasna dina dinten nangtayungan abdi
joy,bungah ningali persib a hah
joy,kakara persib ayeuna eleh tapi hati tetep bungah optimis ningali permainan marake geutih kabeh
sadness,inallillahi mudah an aya korban bener nya harta mah aya nanaonan dibanding kuasa alloh mah
sadness,ngedengerin lagu gren fredly akhir cerita cinta anjir nyurucud lg cai panooon 
sadness,peurih nyeri ngajerit hate ningalina
fear,rek masang wifi deui tapi sieun kabayar euy
anger,tetangga aing teh naha sih arolo olo udah tau gang kecil buntu trs belok2nya susah masih aja nyuruh driver gofood grabfood nganterin ampe dalem gang sia teh pamalesan anying cokot atuh kahareup gang watir driverna puputeran titatadi
fear,anjiiiir sumpah ngabirigidig yeuh bulu kuduk sieun 
joy,asa sono bukber di tamansari nu kaluhur di cafe sg naon teh ajang canda tawa silaturahmi asa atoh teh ti lembur ulin ka kota
anger,anjing mun aing jd pol ppna ku aing tonjok asli
fear,plis euy pasteur asa ngareri kieu asa hariwang balik jambaraha ge
sadness,mangkukna ti kamari jeung tadi isuk2 hate teu geunah hayang ngajerit ti ayena mah ka harepna hayang seri cik tarik
fear,angin naaa meuni ageung duh sok palaur ari kieu th mangkaning imah nu dicicingan ku uing mah dikurilingan ku tatangkalaan
anger,orang bandung yeuh ngerakeun si anying
anger,ribut jeung aing sia
anger,si uyunk gblog taii najis ajeg moal nga band jeung si eta anjing pisan si eta gagal total ijid aing
joy,alhamdulillah ngiring bingah ningali anjeunna seperti biasa deui nuhun gusti
sadness,nyeredet hate ningali ngeplak caina 
anger,jangan suka babangus hungkul kalo nyatanya sia ngalakukeun eta aliasss bangsaaaaaaaat naha ku goblog aingteh
joy,alhamdulillah sabenerna diluar dugaan edukasi tentang wabah covid 19 ternyata geus nepi ka pelosok matak teu aneh di masyarakat urang loba nu geus kabangun kasadaran na nerapkeun pola hirup jeung mariilih cicing di imah jadi lain pedah kasieunan sih
sadness,euy nalangsa gini hidup teh pengen keluar jalanjalan tp maenya sorangan kabogoh eweh babaturan eweh karunya pisan nya aku
sadness,deudeuh teuing jang cing ageung milik 
anger,geus podaran tuman ngaheherin indonesia
anger,tong sok balaga hayang di kepret ku aing buktikeun
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an mah meuni karaos teu aya suara2 ti mesjid teh meuni asa saredih teu tiasa deui netepan ka mesjid ayeuna
fear,ngilu ngadegdeg sieun paeh
joy,alah asa karasa baham saya ngadak ngadak calangap cacalawakan hayang ngabarakatak mantapp kang adang 
fear,bieu hirup di jalan mah sarieun aya dei nu ninggal kecelakaan
anger,naha ari sia make jaim sagala ka sajelema ngaku teu cemburu tapi ngirim di tuiter mewek kan goblog hakan tah gengsi mun perlu sanguan meh wareg hahaha
sadness,sedih kieu ningali launching persib 2taun katukang ai persib teh nu saha persib gede pedah saha tanpa bobotoh maneh moal segede ayeuna
anger,tangkurak sia anak sia tah mimitina kehed
sadness,aman di dinya sep asa sono balik anjir ngan maca berita eta inget oge ka indung
